종,위도,경도,카운트
갈참나무,35.99166667,127.0911111,2
갈참나무,35.99666667,127.0911111,1
갈참나무,36.01513889,127.1508611,1
갈참나무,36.01722222,127.0408333,1
갈참나무,36.03888889,127.0444444,1
갈참나무,36.03944444,127.3613889,1
갈참나무,36.04572778,127.3294583,1
갈참나무,36.049063,127.533632,1
갈참나무,36.05694444,126.8777778,1
갈참나무,36.05722222,127.8728056,1
갈참나무,36.06229167,127.6856944,1
갈참나무,36.06735,127.6982111,1
갈참나무,36.07711111,127.80075,1
갈참나무,36.07722222,127.4613889,1
갈참나무,36.08027778,128.0184167,1
갈참나무,36.08991667,128.0235556,1
갈참나무,36.09027778,126.9055556,1
갈참나무,36.125145,128.370093,1
갈참나무,36.125462,128.351575,1
갈참나무,36.14155556,128.1009444,1
갈참나무,36.15495,126.8496222,1
갈참나무,36.15513889,127.8872778,1
갈참나무,36.16165556,128.975675,1
갈참나무,36.16716667,128.0619722,1
갈참나무,36.18672222,128.0837222,1
갈참나무,36.19066667,128.0864167,1
갈참나무,36.19119444,128.08675,1
갈참나무,36.19513889,127.8611111,1
갈참나무,36.1965,127.8611389,1
갈참나무,36.19825,127.8421944,1
갈참나무,36.19888889,127.44,1
갈참나무,36.20113889,127.8558889,1
갈참나무,36.20413889,127.83925,1
갈참나무,36.20425,127.8435,1
갈참나무,36.20455556,127.8392222,1
갈참나무,36.205836,128.202786,1
갈참나무,36.20986111,126.9445556,1
갈참나무,36.21555556,127.3716667,1
갈참나무,36.21911111,127.2446944,1
갈참나무,36.22277778,126.6283333,1
갈참나무,36.22341944,126.0725944,1
갈참나무,36.22861111,127.35,1
갈참나무,36.23027778,126.6211111,1
갈참나무,36.23047222,127.6007222,1
갈참나무,36.23466667,127.5607222,1
갈참나무,36.235292,128.451932,1
갈참나무,36.23630556,127.7813333,1
갈참나무,36.23672222,127.0101111,1
갈참나무,36.23980556,127.98,1
갈참나무,36.24316667,128.1425833,1
갈참나무,36.255806,128.295467,1
갈참나무,36.2575,128.5994444,1
갈참나무,36.27472222,126.6027778,1
갈참나무,36.28536111,126.9605278,1
갈참나무,36.29361111,127.2177778,1
갈참나무,36.29611111,127.2088889,1
갈참나무,36.30472222,128.3897222,1
갈참나무,36.30836667,126.7812444,1
갈참나무,36.31,127.205,2
갈참나무,36.31369444,129.1080833,1
갈참나무,36.31583333,127.2769444,1
갈참나무,36.32873611,126.3607528,1
갈참나무,36.34567222,126.3523889,2
갈참나무,36.34916667,127.0644722,1
갈참나무,36.36026944,126.4516806,1
갈참나무,36.36049167,126.4517306,1
갈참나무,36.40663889,127.6924444,1
갈참나무,36.40727778,127.22275,1
갈참나무,36.41002778,127.7168333,1
갈참나무,36.41163889,126.6133781,1
갈참나무,36.42221111,126.6107811,1
갈참나무,36.42330556,126.9084444,1
갈참나무,36.42852778,126.8104722,1
갈참나무,36.44358333,127.0066944,1
갈참나무,36.44455611,126.3391939,1
갈참나무,36.44469167,128.5612028,1
갈참나무,36.45611111,127.5893611,1
갈참나무,36.45791111,126.6656528,1
갈참나무,36.45863889,127.5468333,1
갈참나무,36.47894444,127.6728889,1
갈참나무,36.48408306,126.4839439,1
갈참나무,36.48833333,128.3605556,1
갈참나무,36.50869444,128.7687778,1
갈참나무,36.51952778,129.0464444,1
갈참나무,36.52636389,126.9076781,1
갈참나무,36.52790806,126.9139781,1
갈참나무,36.53019389,126.6153331,1
갈참나무,36.53027806,126.6174439,1
갈참나무,36.53036111,126.6159169,1
갈참나무,36.55447194,127.1591669,1
갈참나무,36.57007194,127.0711189,1
갈참나무,36.58546889,126.7699139,1
갈참나무,36.60444444,129.3711111,1
갈참나무,36.655357,128.088638,1
갈참나무,36.68766111,127.2428169,1
갈참나무,36.696819,128.145538,1
갈참나무,36.70313889,126.858125,1
갈참나무,36.71133306,126.4089439,1
갈참나무,36.73380556,129.2014861,1
갈참나무,36.73645806,127.0117781,1
갈참나무,36.73671389,126.2341081,1
갈참나무,36.76749389,126.6037311,1
갈참나무,36.78681111,126.400675,1
갈참나무,36.81606111,127.7036222,1
갈참나무,36.825,128.525,1
갈참나무,36.83152222,127.5618278,1
갈참나무,36.83408889,127.6812833,1
갈참나무,36.83455611,127.1937219,1
갈참나무,36.84166694,126.7666669,1
갈참나무,36.84701694,127.3502581,1
갈참나무,36.85,126.6275,1
갈참나무,36.85,128.6833331,1
갈참나무,36.86458306,129.3986831,1
갈참나무,36.86729389,127.3443219,1
갈참나무,36.86833611,127.2387861,1
갈참나무,36.87096694,129.3992469,1
갈참나무,36.87436111,127.1031939,1
갈참나무,36.88408306,126.1861939,1
갈참나무,36.88622194,126.7825,1
갈참나무,36.89291694,127.0778889,3
갈참나무,36.89783306,127.2280561,2
갈참나무,36.91770306,128.5652281,1
갈참나무,36.91845806,127.2898031,1
갈참나무,36.943,126.7373331,1
갈참나무,36.94370611,126.5633311,2
갈참나무,36.9633,129.3854831,1
갈참나무,36.96482194,127.3112081,2
갈참나무,37.011895,127.402298,1
갈참나무,37.012128,127.396066,1
갈참나무,37.026494,127.395256,1
갈참나무,37.03971389,128.4621861,1
갈참나무,37.04547222,127.5618056,1
갈참나무,37.04721944,127.7359861,2
갈참나무,37.050858,127.575029,1
갈참나무,37.05279444,127.1857944,1
갈참나무,37.060066,127.578123,1
갈참나무,37.06186111,127.7940556,1
갈참나무,37.06333611,126.9321778,1
갈참나무,37.06844444,127.5705278,1
갈참나무,37.06923889,128.3680806,1
갈참나무,37.07068889,127.3444472,1
갈참나무,37.07105556,127.7832778,3
갈참나무,37.07109,127.574171,1
갈참나무,37.07116667,127.5732222,1
갈참나무,37.07226333,127.6943014,1
갈참나무,37.07377222,127.101,1
갈참나무,37.07707667,127.7203367,2
갈참나무,37.07719444,127.7485556,2
갈참나무,37.07781222,127.7203975,3
갈참나무,37.08686111,127.6778056,1
갈참나무,37.08907222,128.6038389,1
갈참나무,37.09080556,129.1503333,1
갈참나무,37.09288889,127.6707778,3
갈참나무,37.09385278,126.8198417,1
갈참나무,37.09416667,129.0223611,1
갈참나무,37.09651667,128.4452194,1
갈참나무,37.09954444,128.6824111,1
갈참나무,37.10377222,128.3622222,1
갈참나무,37.10836111,127.9168611,2
갈참나무,37.11333333,127.9460833,1
갈참나무,37.11969444,127.9648611,1
갈참나무,37.12152778,129.1579444,1
갈참나무,37.13506389,127.1169472,1
갈참나무,37.13638889,126.7116667,1
갈참나무,37.140361,127.55775,1
갈참나무,37.140739,127.556285,1
갈참나무,37.141298,127.561304,1
갈참나무,37.144194,127.555833,1
갈참나무,37.144556,127.555694,1
갈참나무,37.14485,127.558867,1
갈참나무,37.14733333,127.6768889,1
갈참나무,37.14866667,128.9022778,1
갈참나무,37.14948,127.556197,1
갈참나무,37.15172222,127.6579444,1
갈참나무,37.152389,127.451361,1
갈참나무,37.15288889,127.68425,1
갈참나무,37.15291667,127.6585528,1
갈참나무,37.15441667,127.6812778,2
갈참나무,37.15588,127.466504,1
갈참나무,37.156789,127.468216,1
갈참나무,37.161975,127.8509806,1
갈참나무,37.18218611,127.8350972,1
갈참나무,37.18361111,127.8635,2
갈참나무,37.18538889,127.8586389,1
갈참나무,37.186175,126.9222472,1
갈참나무,37.19795278,128.3742306,1
갈참나무,37.19977222,128.345725,1
갈참나무,37.20014167,128.7294,1
갈참나무,37.201,127.8267222,2
갈참나무,37.20125556,128.3518889,1
갈참나무,37.20511944,127.2770056,1
갈참나무,37.20941667,127.8251389,1
갈참나무,37.21275278,127.1905,1
갈참나무,37.21375833,127.8636028,2
갈참나무,37.22877778,126.1582222,1
갈참나무,37.23337778,128.4808556,1
갈참나무,37.23556389,128.5215889,1
갈참나무,37.24690278,128.1426667,1
갈참나무,37.26554722,126.4746417,1
갈참나무,37.27772222,128.9616417,1
갈참나무,37.28508333,127.6045,1
갈참나무,37.28854444,128.3347306,1
갈참나무,37.31436111,127.0577222,1
갈참나무,37.31900833,128.316325,1
갈참나무,37.32065,127.719517,1
갈참나무,37.32641667,127.0277222,1
갈참나무,37.32994444,127.023,1
갈참나무,37.33908333,127.0155556,1
갈참나무,37.34369444,127.2663889,1
갈참나무,37.34802778,127.0049722,1
갈참나무,37.36138889,127.1946389,1
갈참나무,37.36166667,127.1942778,2
갈참나무,37.36452778,126.8840833,1
갈참나무,37.36597222,127.2874444,1
갈참나무,37.36725,126.8571111,1
갈참나무,37.36972222,126.8592222,1
갈참나무,37.36991667,126.8326944,1
갈참나무,37.38066667,126.4281806,1
갈참나무,37.38219444,128.2710889,1
갈참나무,37.41136111,127.38775,1
갈참나무,37.41692222,129.0588083,1
갈참나무,37.41875,127.3733889,1
갈참나무,37.42002778,127.3772778,1
갈참나무,37.42941667,126.6882917,1
갈참나무,37.436703,127.211822,1
갈참나무,37.44305556,127.0538889,1
갈참나무,37.44305556,129.0821833,1
갈참나무,37.450337,127.227098,1
갈참나무,37.45722222,126.7797222,1
갈참나무,37.48122222,127.2829444,1
갈참나무,37.4825,127.2676944,1
갈참나무,37.48630556,127.3279167,1
갈참나무,37.48936111,127.369,1
갈참나무,37.50388889,126.5491669,2
갈참나무,37.50396889,127.2430331,1
갈참나무,37.50638889,126.5552781,1
갈참나무,37.51916694,126.4502781,1
갈참나무,37.52472194,126.4394439,1
갈참나무,37.52527806,126.4422219,1
갈참나무,37.53333333,126.3503056,2
갈참나무,37.542175,126.854705,1
갈참나무,37.54305556,127.3852583,1
갈참나무,37.54808333,126.3284722,4
갈참나무,37.57051694,127.3028689,1
갈참나무,37.5713,127.3029331,1
갈참나무,37.57191111,127.2969919,1
갈참나무,37.58684194,127.4941169,1
갈참나무,37.60483306,126.9436111,1
갈참나무,37.60491694,126.9419719,1
갈참나무,37.65626389,125.6961806,1
갈참나무,37.65969389,127.6783061,4
갈참나무,37.66352806,127.3884719,1
갈참나무,37.66652806,127.2901389,1
갈참나무,37.66891389,125.7066639,1
갈참나무,37.67458611,127.2565389,1
갈참나무,37.677608,126.189453,1
갈참나무,37.68666694,126.3316669,1
갈참나무,37.69234889,126.790345,1
갈참나무,37.69319389,127.4042781,1
갈참나무,37.69333306,126.315,1
갈참나무,37.70722194,126.42,1
갈참나무,37.70764389,127.4102811,1
갈참나무,37.71333306,126.4405561,1
갈참나무,37.72000806,127.2049111,1
갈참나무,37.72166694,126.3927781,1
갈참나무,37.72277806,127.6081389,2
갈참나무,37.7353,126.9386811,1
갈참나무,37.74130611,127.8504169,1
갈참나무,37.75244389,127.8579719,2
갈참나무,37.75857806,127.2687969,1
갈참나무,37.77788889,127.5558611,1
갈참나무,37.77958611,126.6951311,1
갈참나무,37.78,126.4141669,1
갈참나무,37.78111111,126.2916669,1
갈참나무,37.79373889,126.7617331,1
갈참나무,37.7975,126.7565561,1
갈참나무,37.80597194,127.6045561,1
갈참나무,37.80625,127.5437778,1
갈참나무,37.82316667,128.3039722,1
갈참나무,37.83011111,127.5273611,1
갈참나무,37.83438889,128.1678056,1
갈참나무,37.83705611,127.4623889,1
갈참나무,37.84333333,127.6236667,1
갈참나무,37.88633306,126.8629139,1
갈참나무,37.90222222,127.5936111,1
갈참나무,37.91961111,127.6322778,1
갈참나무,37.92563889,127.6390833,1
갈참나무,37.92975,127.6430278,1
갈참나무,37.92997222,127.59675,1
갈참나무,37.93330611,127.6508061,1
갈참나무,37.93522222,128.5361111,1
갈참나무,37.93666667,127.6479167,1
갈참나무,37.93788889,127.6885556,1
갈참나무,37.94498111,127.0922,1
갈참나무,37.95211111,127.8483331,1
갈참나무,37.97138889,128.5119444,1
갈참나무,37.97594722,127.6420278,1
갈참나무,38.00989167,127.3835222,1
갈참나무,38.03675,127.4446111,1
갈참나무,38.04095278,128.1727944,1
갈참나무,38.056675,128.0132444,1
갈참나무,38.06898889,127.4143222,1
갈참나무,38.12811111,127.1536111,1
갈참나무,38.17420556,127.9212667,1
갈참나무,38.19969444,127.3759722,1
갈참나무,38.29722222,128.5116111,1
감나무,33.24125,126.6100833,1
감나무,33.24172222,126.6086667,1
감나무,33.24175,126.6108333,1
감나무,33.24363889,126.5478056,1
감나무,33.24524444,126.4815139,1
감나무,33.47622222,126.8053056,1
감나무,33.47658333,126.8085556,1
감나무,33.47736111,126.8069722,1
감나무,33.50172222,126.8998889,1
감나무,33.50172222,126.9022778,1
감나무,33.51727778,126.7122778,1
감나무,33.51783333,126.7097778,1
감나무,33.51863889,126.7153611,1
감나무,33.52694444,126.5978056,1
감나무,33.54744444,126.6775,1
감나무,33.95622222,126.2936944,1
감나무,34.35805556,126.6858333,1
감나무,34.44526667,127.0660861,1
감나무,34.53506111,127.2920667,1
감나무,34.54081667,127.3806611,1
감나무,34.54773333,126.9311,1
감나무,34.58236667,126.84015,1
감나무,34.60314722,126.382675,1
감나무,34.63648889,128.2887889,1
감나무,34.69905,128.1892694,1
감나무,34.73893889,127.7082056,1
감나무,34.7893,127.1803611,1
감나무,34.79166667,127.9376083,1
감나무,34.79879722,127.3073806,1
감나무,34.80687778,127.3182111,1
감나무,34.83573056,127.8700306,1
감나무,34.84863,128.39571,1
감나무,34.971625,127.5059806,1
감나무,35.18583333,126.5522222,1
감나무,35.2675,126.5975,1
감나무,35.29388889,126.1469444,1
감나무,35.325,128.2133333,1
감나무,35.34088333,127.1908667,1
감나무,35.39283056,129.1425806,1
감나무,35.44188889,127.6190278,1
감나무,35.55563889,129.2061939,1
감나무,35.74376111,128.6499581,1
감나무,35.87993056,128.9268778,1
감나무,35.88259722,128.9286028,1
감나무,35.88441111,128.9287278,1
감나무,35.91985833,126.7353139,1
감나무,35.99166667,127.0911111,1
감나무,36.02125,127.7635,1
감나무,36.02472222,127.3536111,1
감나무,36.03761111,127.7745278,1
감나무,36.07707222,126.7993278,1
감나무,36.08027778,128.0184167,2
감나무,36.09894444,128.1208056,1
감나무,36.11881944,126.6734833,1
감나무,36.12322222,127.7780278,1
감나무,36.13447222,128.0427778,1
감나무,36.14397222,127.8990556,1
감나무,36.14708333,128.1020833,1
감나무,36.15820278,128.9494556,1
감나무,36.16694444,127.8946667,1
감나무,36.17311111,127.7996111,1
감나무,36.18663889,127.9299167,1
감나무,36.19305556,127.8159722,1
감나무,36.20502778,126.9008333,1
감나무,36.20972222,127.6206944,1
감나무,36.21115833,127.6711583,1
감나무,36.21208333,127.9628889,1
감나무,36.21616667,127.2033056,1
감나무,36.21781111,127.6669194,1
감나무,36.23127778,127.9683056,1
감나무,36.23980556,127.98,1
감나무,36.27595833,126.6958028,1
감나무,36.34969444,127.0651389,1
감나무,36.36026944,126.4516806,1
감나무,36.42113889,126.907,1
감나무,36.44138889,126.8056667,1
감나무,36.44469167,128.5612028,1
감나무,36.45611111,127.5893611,1
감나무,36.45863889,127.5468333,1
감나무,36.46591667,127.5733611,1
감나무,36.48052778,127.0246111,1
감나무,36.53027806,126.6174439,1
감나무,36.654335,128.089737,1
감나무,36.72711111,126.5887781,1
감나무,36.76194389,126.6035169,1
감나무,36.83646389,127.5523111,1
감나무,36.97752778,128.3325556,1
감나무,37.00222194,126.4454719,1
감나무,37.061975,127.3626333,1
감나무,37.16975,126.1068611,1
감나무,37.22161111,126.1206944,1
감나무,37.23177778,129.0432222,1
감나무,37.3125,127.0545,1
감나무,37.34802778,127.0049722,1
감나무,37.36472222,127.2848889,1
감나무,37.36597222,127.2874444,1
감나무,37.46427778,127.3967222,1
감나무,37.4825,127.2676944,1
감나무,37.51280556,130.9101667,1
감나무,37.56869389,127.2722281,1
감나무,37.666183,126.1999722,1
감나무,37.66815,125.6889917,1
감나무,37.97238889,128.6120556,1
감나무,38.09045,128.1522389,1
개다래,33.29169444,126.4655833,1
개다래,33.31194167,126.3684944,1
개다래,33.31288889,126.58675,1
개다래,33.39188889,126.6364444,1
개다래,33.42447222,126.6121667,1
개다래,33.4305,126.6611667,1
개다래,33.45386111,126.6560278,2
개다래,33.48805278,126.3857139,1
개다래,34.284933,126.191617,1
개다래,34.61611111,126.84,2
개다래,34.63606,126.704283,1
개다래,34.6884,126.98645,1
개다래,34.722231,126.842967,1
개다래,34.86905556,126.9043056,1
개다래,34.93269444,127.2266111,1
개다래,34.934,127.0859722,1
개다래,35.17380556,127.17475,1
개다래,35.21266667,127.7192222,1
개다래,35.21402778,127.7226389,1
개다래,35.22158333,127.8086389,1
개다래,35.236,127.7731667,1
개다래,35.23911111,127.7473611,1
개다래,35.325,126.8877778,1
개다래,35.36736111,126.7268611,1
개다래,35.44993333,127.5899833,1
개다래,35.45497222,127.6407778,1
개다래,35.59046389,129.3973219,1
개다래,35.59576389,127.9256189,1
개다래,35.59708333,127.5986417,1
개다래,35.63738889,129.3786719,1
개다래,35.72140806,127.7625581,1
개다래,35.72579694,127.7424219,1
개다래,35.74770306,127.7093719,1
개다래,35.90495278,127.2066333,1
개다래,36.03527778,127.3472222,1
개다래,36.05905556,127.8700833,1
개다래,36.06229167,127.6856944,2
개다래,36.07577778,127.7989167,1
개다래,36.09186111,128.03325,1
개다래,36.09336111,128.0249167,2
개다래,36.09872222,127.8264722,1
개다래,36.192623,128.555675,1
개다래,36.26777778,126.6125,1
개다래,36.275,126.6119444,1
개다래,36.27595833,126.6958028,1
개다래,36.42221111,126.6107811,1
개다래,36.45791111,126.6656528,1
개다래,36.55891694,127.0775281,1
개다래,36.61441389,127.1562419,1
개다래,36.635,129.3419444,1
개다래,36.64311111,129.2202222,1
개다래,36.64850611,126.9651111,1
개다래,36.681,127.2355,1
개다래,36.68583306,127.0362689,1
개다래,36.724045,128.046707,1
개다래,36.78266694,129.3337061,1
개다래,36.793825,129.2149361,1
개다래,36.80905806,129.0897861,1
개다래,36.86458306,129.3986831,1
개다래,36.86801694,129.3940831,1
개다래,36.91604194,128.5621439,1
개다래,36.94135306,129.1808361,1
개다래,36.96159694,129.3833639,1
개다래,36.96704194,129.0656439,1
개다래,36.967475,129.0658281,1
개다래,36.98874194,129.3097889,1
개다래,36.99890806,128.8129581,1
개다래,37.00358333,129.1290278,1
개다래,37.02160556,128.4195083,1
개다래,37.02682222,127.3925,1
개다래,37.04738889,129.0464444,1
개다래,37.05700833,128.4502722,1
개다래,37.06186111,127.7940556,1
개다래,37.0674,128.4487333,1
개다래,37.07525,127.7831389,4
개다래,37.07781222,127.7203975,1
개다래,37.08086667,128.5896361,1
개다래,37.08219444,127.7865278,1
개다래,37.09,129.1450278,1
개다래,37.09778611,128.7017944,1
개다래,37.10283333,129.0598889,1
개다래,37.11436389,128.6047111,1
개다래,37.11491667,129.0771111,1
개다래,37.11580556,129.0743333,1
개다래,37.12241667,127.9599722,2
개다래,37.13530556,127.9694722,1
개다래,37.13869722,127.6788,2
개다래,37.13919722,127.6837611,2
개다래,37.14172778,127.6853139,6
개다래,37.14246,127.44674,1
개다래,37.14466667,127.6927778,1
개다래,37.14622222,127.6938056,9
개다래,37.15608333,128.9393889,1
개다래,37.1694,128.5940361,1
개다래,37.18294444,129.0628889,1
개다래,37.201,127.8267222,3
개다래,37.20132778,128.7322806,1
개다래,37.203996,128.410507,1
개다래,37.20758333,127.8253333,4
개다래,37.21155833,128.7756778,1
개다래,37.21160833,128.1327194,1
개다래,37.23953889,128.1664028,1
개다래,37.25187778,127.8818417,1
개다래,37.25315278,128.8483,1
개다래,37.27825556,128.9707111,1
개다래,37.30266667,126.9523056,1
개다래,37.31845556,128.3151333,1
개다래,37.32472222,127.2676667,1
개다래,37.34772222,127.2858889,1
개다래,37.36681111,128.3063417,1
개다래,37.38303889,128.2712,1
개다래,37.39838889,127.34075,1
개다래,37.40111667,128.2946611,1
개다래,37.41083333,128.5079833,1
개다래,37.41321944,128.2284167,1
개다래,37.41855556,127.3762222,1
개다래,37.431108,127.206666,1
개다래,37.43614444,128.21625,1
개다래,37.452426,127.199572,1
개다래,37.50394167,130.8590083,1
개다래,37.51233333,130.9098611,1
개다래,37.51280556,130.9101667,2
개다래,37.51358333,130.9057778,1
개다래,37.52527806,126.4422219,1
개다래,37.53136111,128.8026944,1
개다래,37.53836111,128.5203917,1
개다래,37.54241667,128.7615556,1
개다래,37.56414694,127.3010669,1
개다래,37.57130556,128.8394722,1
개다래,37.57880306,127.4961561,1
개다래,37.58476944,128.2635944,1
개다래,37.59825,128.6257222,1
개다래,37.60555556,128.67025,1
개다래,37.60863889,128.6705556,1
개다래,37.61122222,128.6538333,1
개다래,37.61180556,128.6641111,1
개다래,37.61494444,128.6495,1
개다래,37.64555556,128.5700278,1
개다래,37.67777778,128.3005556,1
개다래,37.70764389,127.4102811,1
개다래,37.73238889,127.2362781,1
개다래,37.73411111,127.8541939,4
개다래,37.75452806,127.8716389,4
개다래,37.76381694,126.9518189,1
개다래,37.77058333,128.3178056,1
개다래,37.77788889,127.5558611,1
개다래,37.78341667,127.5533611,1
개다래,37.78794444,128.3870833,1
개다래,37.78927778,128.3905278,1
개다래,37.79080278,127.5142972,1
개다래,37.79722222,128.4140556,1
개다래,37.80341694,127.6195,1
개다래,37.80672222,127.62,1
개다래,37.808,128.3561389,1
개다래,37.82211111,128.2901944,1
개다래,37.82233333,128.2935278,1
개다래,37.82686111,127.6590281,1
개다래,37.82752778,128.2939722,1
개다래,37.82816667,128.1491389,1
개다래,37.83738889,128.1498056,1
개다래,37.84016667,128.3499167,1
개다래,37.84333333,127.6236667,1
개다래,37.84805556,128.33175,1
개다래,37.85533333,128.4218056,1
개다래,37.85869444,128.3145278,1
개다래,37.86097222,128.3149444,1
개다래,37.86491694,127.8225,1
개다래,37.88284694,126.8696169,1
개다래,37.92280556,127.6405833,1
개다래,37.92838889,127.64125,1
개다래,37.93636111,127.6478333,1
개다래,37.93686111,127.6478889,1
개다래,37.93827778,127.6900278,1
개다래,37.93916667,128.5485833,1
개다래,37.93955556,128.5288611,1
개다래,37.94498111,127.0922,1
개다래,37.95108306,127.8603331,1
개다래,37.95602806,127.4157219,1
개다래,37.96350833,127.6256111,3
개다래,37.97988889,127.6486111,1
개다래,37.98191694,127.5658061,1
개다래,37.98805556,128.6755556,1
개다래,38.01566944,127.4412083,1
개다래,38.03006389,128.225925,1
개다래,38.06194444,128.2841111,1
개다래,38.06535833,127.4886556,1
개다래,38.06736111,128.0382778,1
개다래,38.12811111,127.1536111,1
개다래,38.13162778,128.0670806,1
개다래,38.15891389,128.0745417,1
개다래,38.16292778,128.1039444,1
개다래,38.17508611,127.9061611,1
개옻나무,34.59355278,126.5966389,2
개옻나무,34.68045556,127.7732139,1
개옻나무,34.70881389,126.126325,1
개옻나무,34.74120833,128.0266722,1
개옻나무,34.77525,125.95225,1
개옻나무,34.79166667,127.9376083,1
개옻나무,34.79944444,127.1837722,1
개옻나무,34.80379722,127.703275,1
개옻나무,34.80891389,127.92085,1
개옻나무,34.83573056,127.8700306,1
개옻나무,34.83812222,127.8712194,1
